"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.3","DR",-0.220705939910772,-1.19482273881501,0.748868563894775,0.683,0.852518789098859,0.340866114280927,1.52066191002038,-1.91177341680953,1.52986728921235,0.000163283640709238,3,6
"q.3","EC",-0.415759478526827,-0.843517340484801,0.0329989368393569,0.0682,0.919887158277814,0.71720177040965,1.11286748558063,-2.25180059502329,1.41984324140055,0.0028022521917409,4,33
"q.3","EI",0.933522370828429,0.7144549029634,1.12514222499093,0,0.816960861354126,0.6758000793994,0.919063927243567,-0.877992021737074,2.44912917929255,-0.0448104966503127,12,213
"q.3","FP",-0.341855543522515,-0.856880517267077,0.163000821298495,0.1776,0.938330344827597,0.673630010812154,1.27869313555384,-2.21995571412807,1.52576288570647,0.00196364322490877,8,29
"q.3","GI",-0.100127699910534,-1.08734302113704,0.914466405467554,0.8412,0.894074361352668,0.328522268129322,1.4647381976464,-1.87315209274243,1.59966595707589,6.95981145646679e-06,1,6
"q.3","GT",-0.304521326706003,-1.39277767112498,0.774832548697145,0.579,0.882008182637789,0.339598183714692,1.61408190508297,-2.15195902985594,1.45192758921139,0.000251708462463408,1,5
"q.3","IC",0.169943978898527,-0.0356815242694193,0.354998961655577,0.0955999999999999,0.616692030688193,0.508453969054108,0.69436898016637,-1.12443414223859,1.4011919046754,-0.00661867649672007,10,164
"q.3","ID",-0.128907850384679,-0.437470947197896,0.151820364478966,0.3914,0.874786767975087,0.71751944716911,1.02326807419734,-1.84933147655497,1.60231951328663,0.00249368879196945,49,86
"q.3","IO",-0.414970870009714,-1.17598158445618,0.368361465637031,0.2928,0.541219517257871,0.286684330982415,0.90660375736194,-1.59518521608104,0.672113810503596,0.000565222363726402,1,7
"q.3","IR",0.136830014283274,-0.0616553334740392,0.317805552073639,0.1512,0.871538547152841,0.710639727277843,0.989982756739736,-1.72145264433316,1.73760795722869,-0.00552066695920637,31,186
"q.3","JM",-0.268188325543533,-0.933177475679432,0.373117809614951,0.4302,0.824945530003344,0.44039859679374,1.18369814660523,-1.92039390806034,1.43169661329019,0.000670266601667255,2,13
"q.3","JO",0.0295379535834158,-0.937180257060305,1.05804156618781,0.9628,0.859988876113969,0.248073148279978,1.36597094066013,-1.74617265732158,1.70097164526036,-0.000120382201923764,3,6
